episode,scenario_id,scenario_type,epsilon,episode_reward,episode_length,done_reason,success
11761,14,key,0.05,102.9,177,goal,1
11762,2,maze,0.05,143.5,15,goal,1
11763,17,key,0.05,-165.0,450,timeout,0
11764,19,key,0.05,157.4,42,goal,1
11765,10,traps,0.05,141.9,27,goal,1
11766,12,traps,0.05,141.0,30,goal,1
11767,18,key,0.05,163.1,23,goal,1
11768,1,maze,0.05,144.9,17,goal2,1
11769,15,key,0.05,125.1,123,goal,1
11770,0,maze,0.05,144.0,20,goal,1
11771,10,traps,0.05,135.8,34,goal,1
11772,13,traps,0.05,148.5,5,goal,1
11773,5,maze,0.05,145.8,14,goal,1
11774,13,traps,0.05,-153.0,450,timeout,0
11775,0,maze,0.05,145.5,15,goal2,1
11776,16,key,0.05,33.1,283,goal,1
11777,10,traps,0.05,142.2,26,goal,1
11778,12,traps,0.05,144.3,19,goal,1
11779,8,traps,0.05,146.7,11,goal,1
11780,2,maze,0.05,146.4,12,goal,1
11781,3,maze,0.05,145.8,14,goal2,1
11782,3,maze,0.05,143.8,14,goal2,1
11783,17,key,0.05,11.3,369,goal,1
11784,5,maze,0.05,146.4,12,goal2,1
11785,9,traps,0.05,138.4,32,goal,1
11786,4,maze,0.05,146.4,12,goal,1
11787,5,maze,0.05,145.8,14,goal2,1
11788,8,traps,0.05,145.8,14,goal,1
11789,2,maze,0.05,146.1,13,goal,1
11790,4,maze,0.05,144.9,17,goal2,1
11791,9,traps,0.05,146.1,13,goal,1
11792,13,traps,0.05,147.1,3,goal,1
11793,21,key,0.05,114.1,83,goal,1
11794,5,maze,0.05,146.4,12,goal,1
11795,1,maze,0.05,145.5,15,goal2,1
11796,19,key,0.05,147.7,41,goal,1
11797,10,traps,0.05,139.2,36,goal,1
11798,5,maze,0.05,146.4,12,goal2,1
11799,0,maze,0.05,146.4,12,goal2,1
11800,1,maze,0.05,139.7,21,goal2,1
11801,9,traps,0.05,115.1,33,goal,1
11802,12,traps,0.05,147.9,7,goal,1
11803,3,maze,0.05,145.5,15,goal2,1
11804,10,traps,0.05,143.1,23,goal,1
11805,4,maze,0.05,144.3,19,goal2,1
11806,13,traps,0.05,144.9,17,goal,1
11807,10,traps,0.05,146.1,13,goal,1
11808,8,traps,0.05,144.1,13,goal,1
11809,12,traps,0.05,148.8,4,goal,1
11810,3,maze,0.05,144.9,17,goal,1
11811,1,maze,0.05,144.0,20,goal,1
11812,6,maze,0.05,141.7,21,goal2,1
11813,7,traps,0.05,118.7,21,goal,1
11814,19,key,0.05,142.3,79,goal,1
11815,18,key,0.05,116.9,67,goal,1
11816,7,traps,0.05,142.8,24,goal,1
11817,15,key,0.05,-189.0,450,timeout,0
11818,16,key,0.05,129.9,67,goal,1
11819,16,key,0.05,158.6,38,goal,1
11820,12,traps,0.05,147.6,8,goal,1
11821,3,maze,0.05,146.1,13,goal,1
11822,8,traps,0.05,149.1,3,goal,1
11823,1,maze,0.05,144.9,17,goal,1
11824,10,traps,0.05,138.7,31,goal,1
11825,14,key,0.05,153.6,48,goal,1
11826,17,key,0.05,57.9,267,goal,1
11827,13,traps,0.05,146.1,13,goal,1
11828,2,maze,0.05,145.8,14,goal2,1
11829,15,key,0.05,113.6,148,goal,1
11830,0,maze,0.05,144.0,20,goal,1
11831,13,traps,0.05,146.1,13,goal,1
11832,20,key,0.05,166.1,13,goal,1
11833,7,traps,0.05,148.8,4,goal,1
11834,0,maze,0.05,138.7,31,goal,1
11835,8,traps,0.05,147.0,10,goal,1
11836,17,key,0.05,54.2,266,goal,1
11837,18,key,0.05,164.6,18,goal,1
11838,21,key,0.05,135.4,82,goal,1
11839,3,maze,0.05,142.9,17,goal2,1
11840,7,traps,0.05,138.7,31,goal,1
11841,17,key,0.05,82.8,204,goal,1
11842,20,key,0.05,167.0,10,goal,1
11843,4,maze,0.05,144.6,18,goal2,1
11844,9,traps,0.05,143.2,16,goal,1
11845,18,key,0.05,163.4,22,goal,1
11846,13,traps,0.05,144.3,19,goal,1
11847,14,key,0.05,158.9,37,goal,1
11848,2,maze,0.05,144.1,13,goal2,1
11849,20,key,0.05,142.6,78,goal,1
11850,16,key,0.05,154.6,38,goal,1
11851,6,maze,0.05,146.4,12,goal2,1
11852,4,maze,0.05,145.2,16,goal2,1
11853,11,traps,0.05,146.1,13,goal,1
11854,17,key,0.05,-199.0,450,timeout,0
11855,5,maze,0.05,146.1,13,goal2,1
11856,7,traps,0.05,142.8,24,goal,1
11857,17,key,0.05,-158.0,450,timeout,0
11858,13,traps,0.05,79.7,41,goal,1
11859,17,key,0.05,-165.0,450,timeout,0
11860,14,key,0.05,127.3,109,goal,1
11861,1,maze,0.05,142.0,20,goal2,1
11862,0,maze,0.05,137.1,23,goal,1
11863,14,key,0.05,116.5,125,goal,1
11864,19,key,0.05,164.6,18,goal,1
11865,9,traps,0.05,142.2,26,goal,1
11866,20,key,0.05,162.8,24,goal,1
11867,5,maze,0.05,143.8,14,goal2,1
11868,0,maze,0.05,145.5,15,goal,1
11869,1,maze,0.05,145.5,15,goal2,1
11870,15,key,0.05,85.1,243,goal,1
11871,8,traps,0.05,143.4,22,goal,1
11872,19,key,0.05,166.1,13,goal,1
11873,8,traps,0.05,148.2,6,goal,1
11874,21,key,0.05,121.8,114,goal,1
11875,12,traps,0.05,135.9,47,goal,1
11876,11,traps,0.05,141.1,23,goal,1
11877,20,key,0.05,142.9,77,goal,1
11878,6,maze,0.05,144.3,19,goal,1
11879,18,key,0.05,133.8,24,goal,1
11880,16,key,0.05,142.6,78,goal,1
11881,9,traps,0.05,145.2,16,goal,1
11882,1,maze,0.05,143.5,15,goal2,1
11883,5,maze,0.05,144.9,17,goal,1
11884,17,key,0.05,43.7,281,goal,1
11885,18,key,0.05,161.1,23,goal,1
11886,2,maze,0.05,146.4,12,goal2,1
11887,9,traps,0.05,144.9,17,goal,1
11888,2,maze,0.05,144.1,13,goal2,1
11889,12,traps,0.05,142.9,17,goal,1
11890,3,maze,0.05,145.8,14,goal2,1
11891,4,maze,0.05,144.0,20,goal2,1
11892,17,key,0.05,-171.0,450,timeout,0
11893,8,traps,0.05,121.1,13,goal,1
11894,13,traps,0.05,111.1,33,goal,1
11895,6,maze,0.05,145.2,16,goal,1
11896,19,key,0.05,145.7,81,goal,1
11897,16,key,0.05,19.6,348,goal,1
11898,10,traps,0.05,144.6,18,goal,1
11899,21,key,0.05,158.6,38,goal,1
11900,10,traps,0.05,148.8,4,goal,1
11901,20,key,0.05,161.0,30,goal,1
11902,8,traps,0.05,146.4,12,goal,1
11903,14,key,0.05,127.2,116,goal,1
11904,8,traps,0.05,144.6,18,goal,1
11905,7,traps,0.05,144.3,19,goal,1
11906,21,key,0.05,153.3,49,goal,1
11907,10,traps,0.05,145.8,14,goal,1
11908,10,traps,0.05,123.6,68,goal,1
11909,6,maze,0.05,143.2,16,goal2,1
11910,14,key,0.05,82.1,173,goal,1
11911,19,key,0.05,111.1,163,goal,1
11912,10,traps,0.05,145.8,14,goal,1
11913,0,maze,0.05,141.3,29,goal,1
11914,4,maze,0.05,145.2,16,goal2,1
11915,20,key,0.05,164.0,20,goal,1
11916,0,maze,0.05,144.9,17,goal,1
11917,19,key,0.05,166.7,11,goal,1
11918,15,key,0.05,-3.6,412,goal,1
11919,0,maze,0.05,145.2,16,goal,1
11920,0,maze,0.05,142.9,17,goal2,1
11921,21,key,0.05,152.5,45,goal,1
11922,5,maze,0.05,143.8,14,goal,1
11923,13,traps,0.05,144.9,17,goal,1
11924,17,key,0.05,46.0,300,goal,1
11925,15,key,0.05,66.6,238,goal,1
11926,12,traps,0.05,141.3,29,goal,1
11927,17,key,0.05,76.9,237,goal,1
11928,2,maze,0.05,146.4,12,goal2,1
11929,20,key,0.05,166.4,12,goal,1
11930,20,key,0.05,165.2,16,goal,1
11931,2,maze,0.05,146.4,12,goal,1
11932,17,key,0.05,-17.0,430,goal,1
11933,0,maze,0.05,142.3,19,goal,1
11934,21,key,0.05,144.5,85,goal,1
11935,14,key,0.05,135.8,74,goal,1
11936,21,key,0.05,149.1,63,goal,1
11937,3,maze,0.05,145.5,15,goal2,1
11938,11,traps,0.05,140.6,18,goal,1
11939,12,traps,0.05,142.0,20,goal,1
11940,19,key,0.05,164.0,20,goal,1
11941,11,traps,0.05,142.8,24,goal,1
11942,12,traps,0.05,142.8,24,goal,1
11943,5,maze,0.05,142.8,24,goal2,1
11944,0,maze,0.05,146.4,12,goal2,1
11945,3,maze,0.05,145.5,15,goal2,1
11946,14,key,0.05,142.9,57,goal,1
11947,11,traps,0.05,135.2,36,goal,1
11948,6,maze,0.05,146.1,13,goal2,1
11949,14,key,0.05,104.9,157,goal,1
11950,0,maze,0.05,141.8,14,goal2,1
11951,7,traps,0.05,143.7,21,goal,1
11952,0,maze,0.05,145.8,14,goal2,1
11953,8,traps,0.05,145.5,15,goal,1
11954,21,key,0.05,157.4,42,goal,1
11955,11,traps,0.05,147.9,7,goal,1
11956,6,maze,0.05,139.1,23,goal2,1
11957,2,maze,0.05,146.4,12,goal,1
11958,19,key,0.05,151.7,61,goal,1
11959,20,key,0.05,166.4,12,goal,1
11960,9,traps,0.05,143.2,16,goal,1
11961,7,traps,0.05,143.4,22,goal,1
11962,7,traps,0.05,142.0,20,goal,1
11963,15,key,0.05,85.9,227,goal,1
11964,11,traps,0.05,142.5,25,goal,1
11965,1,maze,0.05,145.2,16,goal2,1
11966,8,traps,0.05,146.4,12,goal,1
11967,15,key,0.05,102.2,166,goal,1
11968,19,key,0.05,155.7,21,goal,1
11969,6,maze,0.05,138.8,24,goal2,1
11970,0,maze,0.05,143.7,21,goal,1
11971,6,maze,0.05,142.3,19,goal,1
11972,20,key,0.05,156.1,33,goal,1
11973,12,traps,0.05,140.7,31,goal,1
11974,3,maze,0.05,146.4,12,goal,1
11975,8,traps,0.05,145.8,14,goal,1
11976,18,key,0.05,161.0,30,goal,1
11977,16,key,0.05,40.3,279,goal,1
11978,15,key,0.05,126.2,126,goal,1
11979,5,maze,0.05,146.4,12,goal,1
11980,17,key,0.05,-145.0,450,timeout,0
11981,6,maze,0.05,142.9,17,goal2,1
11982,21,key,0.05,160.4,32,goal,1
11983,18,key,0.05,158.3,39,goal,1
11984,21,key,0.05,156.9,37,goal,1
11985,21,key,0.05,116.2,146,goal,1
11986,19,key,0.05,144.8,64,goal,1
11987,18,key,0.05,127.5,115,goal,1
11988,5,maze,0.05,146.4,12,goal2,1
11989,2,maze,0.05,145.8,14,goal2,1
11990,18,key,0.05,161.0,30,goal,1
11991,4,maze,0.05,144.6,18,goal2,1
11992,2,maze,0.05,146.4,12,goal2,1
11993,4,maze,0.05,144.6,18,goal2,1
11994,8,traps,0.05,145.8,14,goal,1
11995,18,key,0.05,149.2,56,goal,1
11996,7,traps,0.05,141.3,29,goal,1
11997,16,key,0.05,107.0,130,goal,1
11998,8,traps,0.05,149.4,2,goal,1
11999,6,maze,0.05,144.3,19,goal,1
12000,21,key,0.05,155.9,47,goal,1
12001,0,maze,0.05,139.3,29,goal,1
12002,21,key,0.05,108.7,101,goal,1
12003,17,key,0.05,68.8,224,goal,1
12004,19,key,0.05,153.5,55,goal,1
12005,8,traps,0.05,149.4,2,goal,1
12006,21,key,0.05,132.4,112,goal,1
12007,17,key,0.05,-14.6,402,goal,1
12008,14,key,0.05,148.5,65,goal,1
12009,0,maze,0.05,145.8,14,goal,1
12010,13,traps,0.05,144.9,17,goal,1
12011,20,key,0.05,151.1,43,goal,1
12012,21,key,0.05,158.6,38,goal,1
12013,20,key,0.05,154.3,39,goal,1
12014,1,maze,0.05,142.3,19,goal2,1
12015,10,traps,0.05,146.7,11,goal,1
12016,13,traps,0.05,39.0,220,goal,1
12017,13,traps,0.05,142.9,17,goal,1
12018,8,traps,0.05,145.5,15,goal,1
12019,3,maze,0.05,146.4,12,goal2,1
12020,21,key,0.05,-248.0,450,timeout,0
12021,16,key,0.05,33.1,323,goal,1
12022,14,key,0.05,153.5,55,goal,1
12023,15,key,0.05,116.7,131,goal,1
12024,11,traps,0.05,146.7,11,goal,1
12025,16,key,0.05,112.0,140,goal,1
12026,1,maze,0.05,144.6,18,goal2,1
12027,7,traps,0.05,138.2,26,goal,1
12028,1,maze,0.05,144.9,17,goal2,1
12029,8,traps,0.05,147.3,9,goal,1
12030,13,traps,0.05,149.4,2,goal,1
12031,17,key,0.05,31.8,314,goal,1
12032,14,key,0.05,100.2,186,goal,1
12033,10,traps,0.05,142.3,19,goal,1
12034,0,maze,0.05,144.9,17,goal,1
12035,12,traps,0.05,145.2,16,goal,1
12036,6,maze,0.05,145.8,14,goal2,1
12037,10,traps,0.05,142.2,26,goal,1
12038,2,maze,0.05,145.8,14,goal,1
12039,18,key,0.05,161.6,28,goal,1
12040,0,maze,0.05,143.7,21,goal,1
12041,7,traps,0.05,148.2,6,goal,1
12042,13,traps,0.05,116.9,27,goal,1
12043,2,maze,0.05,146.4,12,goal2,1
12044,7,traps,0.05,140.2,26,goal,1
12045,6,maze,0.05,145.5,15,goal2,1
12046,5,maze,0.05,143.8,14,goal2,1
12047,10,traps,0.05,144.6,18,goal,1
12048,9,traps,0.05,142.9,17,goal,1
12049,2,maze,0.05,145.8,14,goal,1
12050,20,key,0.05,123.1,53,goal,1
12051,20,key,0.05,133.5,75,goal,1
12052,3,maze,0.05,143.5,15,goal2,1
12053,0,maze,0.05,143.5,15,goal2,1
12054,15,key,0.05,39.9,287,goal,1
12055,13,traps,0.05,11.6,138,goal,1
12056,0,maze,0.05,145.2,16,goal,1
12057,18,key,0.05,165.2,16,goal,1
12058,20,key,0.05,115.3,169,goal,1
12059,10,traps,0.05,149.4,2,goal,1
12060,8,traps,0.05,145.2,16,goal,1
12061,7,traps,0.05,144.9,17,goal,1
12062,3,maze,0.05,140.6,18,goal2,1
12063,15,key,0.05,30.6,318,goal,1
12064,7,traps,0.05,141.1,23,goal,1
12065,10,traps,0.05,144.9,17,goal,1
12066,1,maze,0.05,144.6,18,goal2,1
12067,10,traps,0.05,139.8,34,goal,1
12068,16,key,0.05,149.8,54,goal,1
12069,7,traps,0.05,142.6,18,goal,1
12070,2,maze,0.05,143.8,14,goal2,1
12071,19,key,0.05,160.8,24,goal,1
12072,19,key,0.05,134.1,93,goal,1
12073,14,key,0.05,138.2,86,goal,1
12074,3,maze,0.05,146.4,12,goal2,1
12075,20,key,0.05,160.2,26,goal,1
12076,14,key,0.05,16.7,351,goal,1
12077,18,key,0.05,98.1,53,goal,1
12078,3,maze,0.05,145.8,14,goal2,1
12079,2,maze,0.05,145.8,14,goal,1
12080,1,maze,0.05,142.0,20,goal,1
12081,1,maze,0.05,145.2,16,goal2,1
12082,12,traps,0.05,137.6,28,goal,1
12083,10,traps,0.05,147.6,8,goal,1
12084,2,maze,0.05,141.5,15,goal2,1
12085,4,maze,0.05,145.2,16,goal2,1
12086,1,maze,0.05,143.8,14,goal2,1
12087,14,key,0.05,145.4,62,goal,1
12088,1,maze,0.05,146.4,12,goal2,1
12089,9,traps,0.05,143.2,16,goal,1
12090,19,key,0.05,159.2,36,goal,1
12091,20,key,0.05,157.0,30,goal,1
12092,13,traps,0.05,145.2,16,goal,1
12093,2,maze,0.05,146.4,12,goal,1
12094,3,maze,0.05,145.5,15,goal2,1
12095,21,key,0.05,126.2,56,goal,1
12096,1,maze,0.05,140.6,18,goal2,1
12097,17,key,0.05,-187.0,450,timeout,0
12098,1,maze,0.05,139.1,23,goal,1
12099,9,traps,0.05,144.9,17,goal,1
12100,12,traps,0.05,147.6,8,goal,1
12101,12,traps,0.05,139.3,29,goal,1
12102,3,maze,0.05,142.0,20,goal2,1
12103,19,key,0.05,163.4,22,goal,1
12104,13,traps,0.05,145.8,14,goal,1
12105,7,traps,0.05,142.9,17,goal,1
12106,19,key,0.05,159.8,34,goal,1
12107,21,key,0.05,139.8,74,goal,1
12108,19,key,0.05,162.8,24,goal,1
12109,0,maze,0.05,142.3,19,goal,1
12110,14,key,0.05,144.7,71,goal,1
12111,12,traps,0.05,139.3,29,goal,1
12112,14,key,0.05,95.0,170,goal,1
12113,13,traps,0.05,46.8,124,goal,1
12114,19,key,0.05,143.3,69,goal,1
12115,19,key,0.05,155.4,32,goal,1
12116,3,maze,0.05,140.3,19,goal2,1
12117,10,traps,0.05,148.2,6,goal,1
12118,20,key,0.05,152.9,57,goal,1
12119,21,key,0.05,-44.6,412,goal,1
12120,0,maze,0.05,139.9,27,goal,1
12121,14,key,0.05,139.0,70,goal,1
12122,16,key,0.05,146.2,66,goal,1
12123,10,traps,0.05,141.3,29,goal,1
12124,18,key,0.05,164.3,19,goal,1
12125,6,maze,0.05,137.4,22,goal,1
12126,3,maze,0.05,142.6,18,goal2,1
12127,3,maze,0.05,145.5,15,goal,1
12128,0,maze,0.05,141.7,21,goal,1
12129,19,key,0.05,166.7,11,goal,1
12130,2,maze,0.05,143.8,14,goal,1
12131,18,key,0.05,163.1,23,goal,1
12132,6,maze,0.05,142.9,17,goal2,1
12133,18,key,0.05,161.9,27,goal,1
12134,4,maze,0.05,144.3,19,goal2,1
12135,20,key,0.05,149.4,42,goal,1
12136,16,key,0.05,122.2,126,goal,1
12137,8,traps,0.05,146.1,13,goal,1
12138,11,traps,0.05,145.2,16,goal,1
12139,13,traps,0.05,143.4,22,goal,1
12140,15,key,0.05,104.8,144,goal,1
12141,19,key,0.05,150.7,51,goal,1
12142,14,key,0.05,118.2,106,goal,1
12143,5,maze,0.05,143.4,22,goal2,1
12144,7,traps,0.05,115.5,25,goal,1
12145,4,maze,0.05,145.5,15,goal2,1
12146,1,maze,0.05,143.2,16,goal2,1
12147,1,maze,0.05,143.8,14,goal2,1
12148,4,maze,0.05,144.6,18,goal2,1
12149,9,traps,0.05,141.9,27,goal,1
12150,18,key,0.05,150.6,38,goal,1
12151,13,traps,0.05,144.3,19,goal,1
12152,16,key,0.05,13.9,367,goal,1
12153,20,key,0.05,146.9,37,goal,1
12154,11,traps,0.05,141.9,27,goal,1
12155,9,traps,0.05,146.7,11,goal,1
12156,18,key,0.05,152.5,45,goal,1
12157,17,key,0.05,-22.4,448,goal,1
12158,4,maze,0.05,145.2,16,goal2,1
12159,4,maze,0.05,143.2,16,goal2,1
12160,15,key,0.05,-150.0,450,timeout,0
12161,9,traps,0.05,134.2,46,goal,1
12162,19,key,0.05,162.8,24,goal,1
12163,10,traps,0.05,147.3,9,goal,1
12164,9,traps,0.05,139.6,28,goal,1
12165,11,traps,0.05,138.5,25,goal,1
12166,0,maze,0.05,142.3,19,goal,1
12167,16,key,0.05,129.8,74,goal,1
12168,18,key,0.05,159.8,34,goal,1
12169,21,key,0.05,160.7,31,goal,1
12170,21,key,0.05,149.2,56,goal,1
12171,4,maze,0.05,144.0,20,goal2,1
12172,1,maze,0.05,143.8,14,goal2,1
12173,7,traps,0.05,149.1,3,goal,1
12174,16,key,0.05,146.5,45,goal,1
12175,17,key,0.05,-151.0,450,timeout,0
12176,1,maze,0.05,142.0,20,goal,1
12177,13,traps,0.05,143.5,15,goal,1
12178,11,traps,0.05,135.5,35,goal,1
12179,6,maze,0.05,142.3,19,goal2,1
12180,6,maze,0.05,146.1,13,goal2,1
12181,20,key,0.05,161.6,28,goal,1
12182,6,maze,0.05,143.1,23,goal2,1
12183,2,maze,0.05,142.9,17,goal,1
12184,10,traps,0.05,143.4,22,goal,1
12185,6,maze,0.05,146.1,13,goal2,1
12186,21,key,0.05,147.1,63,goal,1
12187,15,key,0.05,109.5,155,goal,1
12188,14,key,0.05,100.6,158,goal,1
12189,19,key,0.05,61.4,162,goal,1
12190,10,traps,0.05,149.1,3,goal,1
12191,18,key,0.05,136.0,100,goal,1
12192,18,key,0.05,164.0,20,goal,1
12193,10,traps,0.05,129.2,56,goal,1
12194,19,key,0.05,164.9,17,goal,1
12195,9,traps,0.05,146.4,12,goal,1
12196,13,traps,0.05,144.9,17,goal,1
12197,10,traps,0.05,146.4,12,goal,1
12198,5,maze,0.05,145.5,15,goal,1
12199,3,maze,0.05,142.8,24,goal,1
12200,14,key,0.05,127.3,109,goal,1
12201,1,maze,0.05,144.3,19,goal,1
12202,15,key,0.05,103.1,183,goal,1
12203,7,traps,0.05,144.9,17,goal,1
12204,0,maze,0.05,142.8,24,goal,1
12205,20,key,0.05,-212.0,450,timeout,0
12206,7,traps,0.05,147.0,10,goal,1
12207,7,traps,0.05,41.9,197,goal,1
12208,14,key,0.05,156.3,39,goal,1
12209,19,key,0.05,118.6,68,goal,1
12210,6,maze,0.05,144.3,19,goal,1
12211,7,traps,0.05,145.0,10,goal,1
12212,15,key,0.05,25.3,369,goal,1
12213,10,traps,0.05,143.1,23,goal,1
12214,12,traps,0.05,148.5,5,goal,1
12215,6,maze,0.05,142.6,18,goal2,1
12216,12,traps,0.05,145.2,16,goal,1
12217,5,maze,0.05,144.1,13,goal2,1
12218,0,maze,0.05,139.0,30,goal,1
12219,11,traps,0.05,143.1,23,goal,1
12220,0,maze,0.05,137.3,29,goal,1
12221,2,maze,0.05,146.4,12,goal2,1
12222,11,traps,0.05,139.4,22,goal,1
12223,0,maze,0.05,145.8,14,goal,1
12224,17,key,0.05,87.3,229,goal,1
12225,3,maze,0.05,145.8,14,goal2,1
12226,4,maze,0.05,142.9,17,goal2,1
12227,9,traps,0.05,145.5,15,goal,1
12228,14,key,0.05,149.5,55,goal,1
12229,6,maze,0.05,144.6,18,goal2,1
12230,20,key,0.05,164.6,18,goal,1
12231,18,key,0.05,104.0,120,goal,1
12232,11,traps,0.05,145.8,14,goal,1
12233,1,maze,0.05,142.0,20,goal2,1
12234,0,maze,0.05,141.6,28,goal,1
12235,6,maze,0.05,144.3,19,goal2,1
12236,6,maze,0.05,143.5,15,goal2,1
12237,9,traps,0.05,146.4,12,goal,1
12238,5,maze,0.05,143.8,14,goal,1
12239,7,traps,0.05,146.4,12,goal,1
12240,8,traps,0.05,145.5,15,goal,1
12241,5,maze,0.05,145.5,15,goal,1
12242,10,traps,0.05,140.7,31,goal,1
12243,17,key,0.05,68.4,232,goal,1
12244,7,traps,0.05,146.7,11,goal,1
12245,5,maze,0.05,139.2,16,goal2,1
12246,6,maze,0.05,142.9,17,goal,1
12247,0,maze,0.05,145.8,14,goal2,1
12248,5,maze,0.05,140.5,25,goal2,1
12249,8,traps,0.05,139.5,35,goal,1
12250,3,maze,0.05,145.5,15,goal2,1
12251,0,maze,0.05,145.8,14,goal2,1
12252,21,key,0.05,133.7,31,goal,1
12253,4,maze,0.05,145.8,14,goal2,1
12254,12,traps,0.05,138.5,25,goal,1
12255,20,key,0.05,164.0,20,goal,1
12256,3,maze,0.05,143.2,16,goal2,1
12257,10,traps,0.05,142.2,26,goal,1
12258,6,maze,0.05,145.5,15,goal,1
12259,9,traps,0.05,146.7,11,goal,1
12260,14,key,0.05,105.2,136,goal,1
12261,7,traps,0.05,147.6,8,goal,1
12262,11,traps,0.05,144.7,11,goal,1
12263,11,traps,0.05,148.5,5,goal,1
12264,21,key,0.05,66.3,169,goal,1
12265,5,maze,0.05,143.4,22,goal2,1
12266,16,key,0.05,148.2,46,goal,1
12267,19,key,0.05,145.4,82,goal,1
12268,13,traps,0.05,142.3,19,goal,1
12269,2,maze,0.05,143.5,15,goal,1
12270,3,maze,0.05,143.8,14,goal,1
12271,4,maze,0.05,144.3,19,goal2,1
12272,4,maze,0.05,145.5,15,goal2,1
12273,6,maze,0.05,143.7,21,goal2,1
12274,6,maze,0.05,144.6,18,goal2,1
12275,17,key,0.05,110.9,157,goal,1
12276,12,traps,0.05,148.5,5,goal,1
12277,11,traps,0.05,148.2,6,goal,1
12278,10,traps,0.05,138.6,38,goal,1
12279,19,key,0.05,123.0,150,goal,1
12280,13,traps,0.05,149.4,2,goal,1
12281,20,key,0.05,121.0,90,goal,1
12282,7,traps,0.05,141.4,22,goal,1
12283,1,maze,0.05,142.6,18,goal2,1
12284,19,key,0.05,90.1,123,goal,1
12285,18,key,0.05,162.8,24,goal,1
12286,6,maze,0.05,146.4,12,goal2,1
12287,17,key,0.05,-149.0,450,timeout,0
12288,9,traps,0.05,145.2,16,goal,1
12289,4,maze,0.05,143.2,16,goal2,1
12290,10,traps,0.05,137.6,28,goal,1
12291,7,traps,0.05,140.5,25,goal,1
12292,1,maze,0.05,146.1,13,goal2,1
12293,20,key,0.05,158.0,40,goal,1
12294,8,traps,0.05,144.0,20,goal,1
12295,4,maze,0.05,144.3,19,goal2,1
12296,16,key,0.05,118.7,131,goal,1
12297,18,key,0.05,161.7,21,goal,1
12298,15,key,0.05,-155.0,450,timeout,0
12299,6,maze,0.05,143.4,22,goal2,1
12300,2,maze,0.05,146.1,13,goal,1
12301,15,key,0.05,111.2,156,goal,1
12302,21,key,0.05,155.6,48,goal,1
12303,19,key,0.05,166.7,11,goal,1
12304,2,maze,0.05,143.8,14,goal2,1
12305,5,maze,0.05,144.1,13,goal2,1
12306,16,key,0.05,77.9,187,goal,1
12307,12,traps,0.05,146.1,13,goal,1
12308,20,key,0.05,108.2,116,goal,1
12309,16,key,0.05,9.8,354,goal,1
12310,11,traps,0.05,146.4,12,goal,1
12311,15,key,0.05,130.1,133,goal,1
12312,16,key,0.05,70.5,205,goal,1
12313,14,key,0.05,154.9,37,goal,1
12314,5,maze,0.05,146.1,13,goal,1
12315,10,traps,0.05,138.7,31,goal,1
12316,11,traps,0.05,146.1,13,goal,1
12317,16,key,0.05,147.4,42,goal,1
12318,15,key,0.05,120.4,152,goal,1
12319,15,key,0.05,118.2,146,goal,1
12320,15,key,0.05,-147.0,450,timeout,0
12321,8,traps,0.05,122.9,7,goal,1
12322,18,key,0.05,154.8,44,goal,1
12323,12,traps,0.05,138.8,24,goal,1
12324,20,key,0.05,164.9,17,goal,1
12325,18,key,0.05,165.5,15,goal,1
12326,20,key,0.05,167.3,9,goal,1
12327,1,maze,0.05,141.7,21,goal,1
12328,6,maze,0.05,136.5,25,goal2,1
12329,7,traps,0.05,141.1,23,goal,1
12330,6,maze,0.05,138.5,25,goal2,1
12331,14,key,0.05,88.0,140,goal,1
12332,7,traps,0.05,120.9,7,goal,1
12333,12,traps,0.05,145.5,15,goal,1
12334,6,maze,0.05,144.3,19,goal,1
12335,9,traps,0.05,143.2,16,goal,1
12336,13,traps,0.05,146.7,11,goal,1
12337,12,traps,0.05,148.8,4,goal,1
12338,18,key,0.05,107.3,59,goal,1
12339,5,maze,0.05,146.1,13,goal2,1
12340,11,traps,0.05,146.7,11,goal,1
12341,8,traps,0.05,143.4,22,goal,1
12342,17,key,0.05,103.2,156,goal,1
12343,2,maze,0.05,146.1,13,goal2,1
12344,4,maze,0.05,144.3,19,goal2,1
12345,2,maze,0.05,143.8,14,goal2,1
12346,9,traps,0.05,145.5,15,goal,1
12347,14,key,0.05,72.5,185,goal,1
12348,16,key,0.05,152.4,52,goal,1
12349,11,traps,0.05,145.5,15,goal,1
12350,7,traps,0.05,141.7,21,goal,1
12351,18,key,0.05,164.3,19,goal,1
12352,1,maze,0.05,144.9,17,goal2,1
12353,14,key,0.05,121.9,107,goal,1
12354,16,key,0.05,130.2,86,goal,1
12355,19,key,0.05,159.9,27,goal,1
12356,10,traps,0.05,143.4,22,goal,1
12357,13,traps,0.05,149.1,3,goal,1
12358,14,key,0.05,142.6,78,goal,1
12359,14,key,0.05,129.6,108,goal,1
12360,13,traps,0.05,31.8,284,goal,1
12361,13,traps,0.05,140.2,26,goal,1
12362,11,traps,0.05,148.5,5,goal,1
12363,15,key,0.05,86.6,198,goal,1
12364,10,traps,0.05,146.1,13,goal,1
12365,8,traps,0.05,146.7,11,goal,1
12366,12,traps,0.05,146.1,13,goal,1
12367,0,maze,0.05,145.2,16,goal,1
12368,5,maze,0.05,145.8,14,goal,1
12369,14,key,0.05,101.2,176,goal,1
